partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
7591,32,Sao Paulo,Vermelho,Jonathan Calleri,30,Atacante,10
7591,32,Sao Paulo,Amarelo,Shaylon,19,Meio-campo,87
7591,32,Flamengo,Amarelo,Matheuzinho,34,Zagueiro,22
7592,32,Palmeiras,Vermelho,Deyverson,16,Atacante,90+7
7592,32,Fluminense,Amarelo,David Braz,44,Zagueiro,90+7
7592,32,Fluminense,Amarelo,Samuel Xavier,2,Zagueiro,90+4
7592,32,Palmeiras,Amarelo,Deyverson,16,Atacante,90+7
7592,32,Palmeiras,Amarelo,Luan Garcia Teixeira,13,Zagueiro,67
7592,32,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,43,Meio-campo,45+4
7592,32,Fluminense,Vermelho,Fred,9,Atacante,90+7
7592,32,Palmeiras,Vermelho,Eduardo Pereira Rodrigues,43,Meio-campo,90+4
7592,32,Fluminense,Amarelo,Gabriel Teixeira,39,Meio-campo,90+6
7592,32,Fluminense,Amarelo,Fred,9,Atacante,45+2
7592,32,Palmeiras,Amarelo,Weverton Pereira da Silva,21,Goleiro,90+4
7592,32,Palmeiras,Amarelo,Felipe Melo,30,Meio-campo,60
7592,32,Palmeiras,Amarelo,Victor Luis,26,Zagueiro,36
7593,32,Ceara,Amarelo,Jael,9,Atacante,28
7593,32,Sport,Amarelo,Carlos Eduardo,92,Goleiro,26
7593,32,Sport,Amarelo,Rafael Thyere de Albuquerque Marques,15,Zagueiro,29
7594,32,Chapecoense,Amarelo,Ignacio da Silva Oliveira,21,Zagueiro,88
7594,32,Juventude,Amarelo,Michel Macedo Rocha Machado,88,Zagueiro,80
7594,32,Juventude,Amarelo,Marcos Vinicios,77,Meio-campo,20
7594,32,Chapecoense,Amarelo,Mike dos Santos Nenatarvicius,17,Atacante,90+1
7594,32,Chapecoense,Amarelo,Matheus Antunes Ribeiro,2,Zagueiro,22
7594,32,Juventude,Amarelo,Dawhan,78,Meio-campo,55
7596,33,Atletico-MG,Amarelo,Diego Costa,19,Atacante,38
7596,33,Athletico-PR,Amarelo,Carlos Eduardo Ferreira de Souza,96,Atacante,41
7596,33,Atletico-MG,Amarelo,Jair Rodrigues Junior,8,Meio-campo,41
7597,33,Bragantino,Amarelo,Julio Cesar de Souza Santos,1,Goleiro,34
7597,33,Bragantino,Amarelo,Natan Bernardo de Souza,21,Zagueiro,90+4
7598,33,Atletico-GO,Amarelo,Igor Aquino da Silva,6,Zagueiro,46
7598,33,America-MG,Amarelo,Paulo Roberto Valoura Junior,55,Meio-campo,68
7599,33,Chapecoense,Amarelo,Busanello,6,Zagueiro,28
7599,33,Santos,Amarelo,Angelo Gabriel,27,Atacante,45+5
7599,33,Chapecoense,Amarelo,Anderson Jordan,55,Zagueiro,24
7600,33,Cuiaba,Amarelo,Anderson Conceicao,14,Zagueiro,90+1
7600,33,Cuiaba,Amarelo,Clayson Henrique da Silva Vieira,10,Atacante,79
7600,33,Internacional,Amarelo,Paulo Victor,23,Zagueiro,35
7600,33,Cuiaba,Amarelo,Yuri Oliveira Lima,18,Meio-campo,89
7600,33,Cuiaba,Amarelo,Elton Rodrigues Brandao,19,Atacante,70
7601,33,Ceara,Amarelo,Stiven Mendoza,10,Meio-campo,80
7601,33,Ceara,Amarelo,Joao Ricardo Riedi,1,Goleiro,66
7601,33,Fortaleza,Amarelo,Marcelo da Conceicao Benevenuto Malaquias,5,Zagueiro,90+1
7601,33,Ceara,Amarelo,Gabriel Dias de Oliveira,94,Zagueiro,69
7601,33,Ceara,Amarelo,Fabinho,19,Meio-campo,66
7602,33,Palmeiras,Amarelo,Patrick de Paula,5,Meio-campo,42
7602,33,Sao Paulo,Amarelo,Vitor Bueno,12,Meio-campo,57
7602,33,Sao Paulo,Amarelo,Eder Citadin Martins,23,Atacante,82
7603,33,Juventude,Amarelo,Guilherme Castilho,99,Meio-campo,73
7603,33,Juventude,Amarelo,Capixaba,7,Meio-campo,82
7603,33,Fluminense,Amarelo,Lucca Borges de Brito,7,Atacante,45+2
7604,33,Flamengo,Amarelo,Vitor Gabriel,63,Atacante,40
7604,33,Corinthians,Amarelo,Gabriel Pereira dos Santos,38,Atacante,23
7604,33,Corinthians,Amarelo,Joao Victor da Silva Marcelino,33,Zagueiro,40
7605,33,Bahia,Amarelo,Edson,35,Meio-campo,90+4
7605,33,Bahia,Amarelo,Gilberto Oliveira Souza Junior,9,Atacante,49
7605,33,Sport,Amarelo,Marcao,77,Meio-campo,87
7605,33,Bahia,Amarelo,Juan Pablo Ramirez Velasquez,15,Meio-campo,85
7547,34,Atletico-MG,Amarelo,Mariano Ferreira Filho,25,Zagueiro,44
7547,34,Juventude,Amarelo,Jadson,16,Meio-campo,45+1
7547,34,Juventude,Amarelo,Dawhan,78,Zagueiro,79
7549,34,Chapecoense,Amarelo,Anderson Leite Moraes,26,Meio-campo,26
7549,34,Gremio,Amarelo,Bruno Cortes,12,Zagueiro,82
7548,34,Fortaleza,Amarelo,Marcelo da Conceicao Benevenuto Malaquias,5,Zagueiro,13
7548,34,Palmeiras,Amarelo,Gustavo Gomez,15,Zagueiro,90+2
7548,34,Fortaleza,Amarelo,Matheus Jussa,16,Meio-campo,50
7548,34,Fortaleza,Amarelo,David Correa da Fonseca,17,Atacante,5
7548,34,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,45+3
7550,34,Ceara,Amarelo,Vinicius,29,Meio-campo,90+8
7550,34,Ceara,Amarelo,Messias Rodrigues da Silva Junior,3,Zagueiro,72
7550,34,Ceara,Amarelo,Jorginho,16,Meio-campo,86
7551,34,Internacional,Amarelo,Bruno Mendez,22,Zagueiro,19
7551,34,Internacional,Amarelo,Moises Roberto Barbosa,20,Zagueiro,45+3
7551,34,Flamengo,Amarelo,Gabriel Barbosa,9,Atacante,45+3
7552,34,Corinthians,Amarelo,Roni,29,Meio-campo,82
7553,34,America-MG,Amarelo,Juninho,8,Meio-campo,80
7553,34,Fluminense,Amarelo,Andre,35,Meio-campo,48
7553,34,America-MG,Amarelo,Alexandre Egea,30,Meio-campo,46
7554,34,Bahia,Amarelo,Juninho Capixaba,29,Meio-campo,86
7285,2,Gremio,Amarelo,Jaminton Campaz,7,Meio-campo,72
7285,2,Gremio,Amarelo,Jhonata Robert Alves da Silva,25,Meio-campo,51
7285,2,Flamengo,Amarelo,Rene Rodrigues Martins,6,Zagueiro,71
7285,2,Gremio,Vermelho,Jhonata Robert Alves da Silva,25,Meio-campo,60
7285,2,Gremio,Amarelo,Lucas Silva Borges,16,Meio-campo,57
7285,2,Flamengo,Amarelo,Kenedy,33,Meio-campo,81
7285,2,Gremio,Vermelho,Brenno Oliveira Fraga Costa,20,Goleiro,78
7585,30,Juventude,Amarelo,Ricardo Bueno,9,Atacante,89
7585,30,Atletico-GO,Amarelo,Willian Maranhao,5,Meio-campo,50
7585,30,Juventude,Amarelo,Marcos Vinicios,77,Meio-campo,36
7606,35,Palmeiras,Amarelo,Renan Victor da Silva,3,Zagueiro,39
7606,35,Palmeiras,Amarelo,Marcos Rocha,2,Meio-campo,18
7606,35,Atletico-MG,Amarelo,Ignacio Fernandez,26,Meio-campo,45+4
7606,35,Palmeiras,Amarelo,Deyverson,16,Atacante,58
7606,35,Palmeiras,Amarelo,Gabriel Menino,25,Meio-campo,38
7606,35,Atletico-MG,Amarelo,Junior Alonso,3,Zagueiro,54
7606,35,Atletico-MG,Amarelo,Diego Costa,19,Atacante,39
7555,34,Sao Paulo,Amarelo,Jonathan Calleri,30,Atacante,29
7555,34,Athletico-PR,Amarelo,Marcio Almeida de Oliveira,5,Meio-campo,71
7555,34,Sao Paulo,Amarelo,Leo Pele,16,Zagueiro,90
7555,34,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,6,Zagueiro,14
7555,34,Athletico-PR,Amarelo,Aderbar dos Santos Neto,1,Goleiro,29
7607,35,Internacional,Vermelho,Paulo Victor,23,Zagueiro,90+6
7607,35,Fluminense,Amarelo,Manoel Messias Silva Carvalho,26,Zagueiro,90+1
7607,35,Fluminense,Amarelo,Yago Rocha,20,Meio-campo,72
7607,35,Fluminense,Amarelo,Marlon Rodrigues Xavier,30,Zagueiro,23
7607,35,Internacional,Amarelo,Heitor Rodrigues da Fonseca,2,Zagueiro,90+6
7607,35,Internacional,Amarelo,Rodrigo Dourado,13,Meio-campo,81
7607,35,Fluminense,Amarelo,Lucas Calegari,31,Meio-campo,90
7607,35,Fluminense,Amarelo,Wellington Aparecido Martins,5,Meio-campo,56
7607,35,Internacional,Amarelo,Gabriel Mercado,25,Zagueiro,90+8
7607,35,Internacional,Amarelo,Renzo Saravia,26,Meio-campo,90+2
7607,35,Internacional,Amarelo,Victor Cuesta,15,Zagueiro,54
7608,35,Santos,Amarelo,Marcos Guilherme,23,Meio-campo,79
7608,35,Santos,Amarelo,Vinicius Zanocelo,25,Meio-campo,39
7608,35,Fortaleza,Amarelo,Yago Pikachu,22,Meio-campo,21
7608,35,Santos,Amarelo,Marcos Leonardo Santos Almeida,36,Atacante,72
7608,35,Fortaleza,Amarelo,Marcelo da Conceicao Benevenuto Malaquias,5,Zagueiro,38
7609,35,Ceara,Amarelo,Joao Ricardo Riedi,1,Goleiro,90+2
7609,35,Corinthians,Amarelo,Fagner,23,Zagueiro,75
7609,35,Corinthians,Amarelo,Gabriel Girotto Franco,5,Meio-campo,45
7609,35,Ceara,Amarelo,Kelvyn,70,Meio-campo,90+4
7609,35,Ceara,Amarelo,Fernando Sobral,8,Meio-campo,21
7609,35,Corinthians,Amarelo,Cassio Ramos,12,Goleiro,63
7609,35,Corinthians,Amarelo,Du Queiroz,37,Meio-campo,26
7616,36,Bahia,Amarelo,Lucas Mugni,19,Meio-campo,70
7616,36,Bahia,Amarelo,Rodrigo Eduardo Costa Marinho,10,Meio-campo,32
7616,36,Gremio,Amarelo,Bruno Cortes,12,Zagueiro,47
7616,36,Bahia,Amarelo,Nino Paraiba,2,Zagueiro,45+1
7616,36,Gremio,Amarelo,Walter Kannemann,4,Zagueiro,73
7616,36,Gremio,Amarelo,Vanderson de Oliveira Campos,35,Zagueiro,36
7617,36,Bragantino,Amarelo,Fabricio Bruno,14,Zagueiro,90+1
7617,36,Bragantino,Amarelo,Bruno Praxedes,25,Meio-campo,45+1
7617,36,America-MG,Amarelo,Mauro Zarate,99,Atacante,36
7617,36,Bragantino,Amarelo,Leo Ortiz,3,Zagueiro,68
7617,36,America-MG,Amarelo,Lucas Kal,21,Meio-campo,65
7618,36,Sport,Amarelo,Gustavo,10,Atacante,41
7619,36,Corinthians,Amarelo,Fabio Santos,26,Zagueiro,90+4
7619,36,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,4,Zagueiro,83
7619,36,Corinthians,Amarelo,Gabriel Girotto Franco,5,Meio-campo,52
7619,36,Athletico-PR,Amarelo,Thiago Heleno,44,Zagueiro,62
7619,36,Corinthians,Amarelo,Fagner,23,Zagueiro,89
7619,36,Corinthians,Amarelo,Joao Victor da Silva Marcelino,33,Zagueiro,80
7619,36,Athletico-PR,Amarelo,David Terans,80,Atacante,90+4
7619,36,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,88,Atacante,49
7620,36,Atletico-MG,Amarelo,Jair Rodrigues Junior,8,Meio-campo,90+4
7620,36,Atletico-MG,Amarelo,Junior Alonso,3,Zagueiro,55
7620,36,Atletico-MG,Amarelo,Allan Rodrigues de Souza,29,Meio-campo,30
7620,36,Fluminense,Amarelo,Matheus Martins,18,Atacante,86
7620,36,Fluminense,Amarelo,Samuel Xavier,2,Zagueiro,39
7620,36,Atletico-MG,Amarelo,Diego Costa,19,Atacante,90+3
7620,36,Atletico-MG,Amarelo,Keno,11,Meio-campo,44
7620,36,Atletico-MG,Amarelo,Nathan Silva,40,Zagueiro,22
7620,36,Fluminense,Amarelo,David Braz,44,Zagueiro,46
7621,36,Santos,Amarelo,Sandry Roberto,6,Meio-campo,85
7621,36,Internacional,Amarelo,Johnny Cardoso,30,Meio-campo,36
7621,36,Santos,Amarelo,Marcos Rogerio Ricci Lopes,21,Zagueiro,45+2
7610,35,Atletico-GO,Amarelo,Jonas Toro,23,Atacante,90+6
7610,35,Atletico-GO,Amarelo,Gabriel Baralhas,18,Meio-campo,88
7610,35,Atletico-GO,Amarelo,Eder,3,Zagueiro,81
7610,35,Bahia,Amarelo,Patrick de Lucca,45,Meio-campo,78
7610,35,Bahia,Vermelho,Juninho Capixaba,29,Meio-campo,90+7
7610,35,Atletico-GO,Amarelo,Janderson,11,Meio-campo,90+5
7610,35,Atletico-GO,Amarelo,Marlon Freitas,8,Meio-campo,84
7610,35,Bahia,Amarelo,Juninho Capixaba,29,Meio-campo,84
7610,35,Bahia,Amarelo,Lucas Mugni,19,Meio-campo,54
7611,35,Juventude,Amarelo,Ricardinho,5,Meio-campo,73
7611,35,Juventude,Amarelo,Jadson,16,Meio-campo,40
7611,35,Bragantino,Amarelo,Jadsom,5,Meio-campo,37
7611,35,Juventude,Amarelo,Vitor Mendes,34,Zagueiro,47
7611,35,Bragantino,Amarelo,Leo Ortiz,3,Zagueiro,70
7611,35,Bragantino,Amarelo,Aderlan Silva,13,Zagueiro,32
7612,35,America-MG,Amarelo,Alexandre Egea,30,Meio-campo,44
7612,35,Chapecoense,Amarelo,Busanello,6,Zagueiro,77
7612,35,America-MG,Amarelo,Ricardo Silva,45,Zagueiro,32
7612,35,Chapecoense,Amarelo,Moises Ribeiro Santos,5,Meio-campo,34
7622,36,Flamengo,Amarelo,Bruno Henrique,27,Meio-campo,81
7622,36,Flamengo,Amarelo,Thiago Maia,8,Meio-campo,70
7622,36,Flamengo,Amarelo,Everton Ribeiro,7,Meio-campo,44
7622,36,Ceara,Amarelo,Lima,45,Meio-campo,35
7622,36,Flamengo,Amarelo,Ramon Ramos Lima,36,Zagueiro,74
7622,36,Flamengo,Amarelo,Gustavo Henrique Vernes,2,Zagueiro,68
7622,36,Flamengo,Amarelo,Gabriel Barbosa,9,Atacante,3
7623,36,Cuiaba,Amarelo,Pepe,8,Meio-campo,64
7623,36,Cuiaba,Amarelo,Rafael Gustavo Meneghel Gava,7,Meio-campo,25
7623,36,Palmeiras,Amarelo,Gabriel Veron,27,Atacante,44
7623,36,Palmeiras,Vermelho,Gabriel Veron,27,Atacante,90+1
7623,36,Cuiaba,Amarelo,Alan Empereur,3,Zagueiro,89
7623,36,Cuiaba,Amarelo,Uendel Pereira Goncalves,6,Zagueiro,45+3
7623,36,Palmeiras,Amarelo,Gustavo Garcia,32,Meio-campo,61
7595,32,Bahia,Amarelo,Lucas Mugni,19,Meio-campo,34
7595,32,Atletico-MG,Amarelo,Eduardo Sasha,18,Atacante,80
7595,32,Bahia,Amarelo,Daniel Sampaio Simoes,8,Meio-campo,89
7595,32,Atletico-MG,Amarelo,Nathan Allan de Souza,23,Meio-campo,87
7595,32,Atletico-MG,Amarelo,Guilherme Arana,13,Zagueiro,45
7613,35,Gremio,Amarelo,Miguel Borja,9,Atacante,90+3
7613,35,Gremio,Amarelo,Douglas Costa,10,Meio-campo,74
7613,35,Sao Paulo,Amarelo,Emiliano Rigoni,77,Meio-campo,60
7613,35,Gremio,Amarelo,Gabriel Grando,34,Goleiro,84
7613,35,Sao Paulo,Amarelo,Joao Miranda de Souza Filho,22,Zagueiro,90+1
7614,35,Cuiaba,Vermelho,Clayson Henrique da Silva Vieira,23,Atacante,90+5
7614,35,Athletico-PR,Amarelo,David Terans,80,Meio-campo,81
7614,35,Athletico-PR,Amarelo,Nicolas Hernandez,2,Zagueiro,38
7614,35,Cuiaba,Amarelo,Clayson Henrique da Silva Vieira,23,Atacante,84
7614,35,Cuiaba,Amarelo,Joao Lucas,2,Zagueiro,64
7614,35,Cuiaba,Amarelo,Walter Leandro Capeloza Artune,1,Goleiro,45+1
7614,35,Athletico-PR,Amarelo,Ivaldo,27,Zagueiro,84
7614,35,Athletico-PR,Amarelo,Fernando Canesin,55,Meio-campo,80
7614,35,Cuiaba,Amarelo,Elton Rodrigues Brandao,19,Atacante,90+5
7614,35,Cuiaba,Amarelo,Rafael Gustavo Meneghel Gava,7,Meio-campo,65
7614,35,Cuiaba,Amarelo,Marllon Borges,3,Zagueiro,45+4
7615,35,Sport,Amarelo,Hernanes,8,Meio-campo,59
7615,35,Flamengo,Amarelo,Pedro,21,Atacante,86
7615,35,Sport,Amarelo,Paulinho Moccelin,94,Atacante,68
7615,35,Flamengo,Amarelo,Bruno Viana,30,Zagueiro,90+5
7615,35,Flamengo,Amarelo,Rene Rodrigues Martins,6,Zagueiro,11
7624,36,Chapecoense,Amarelo,Henrique Almeida,11,Atacante,21
7624,36,Atletico-GO,Amarelo,Arthur Henrique,6,Zagueiro,40
7624,36,Chapecoense,Amarelo,Ignacio da Silva Oliveira,21,Zagueiro,87
7624,36,Atletico-GO,Amarelo,Eder,3,Zagueiro,47
7624,36,Atletico-GO,Amarelo,Marlon Freitas,8,Meio-campo,21
7625,36,Fortaleza,Amarelo,Lucas Crispim,10,Meio-campo,50
7625,36,Fortaleza,Amarelo,Robson Fernandes,7,Atacante,45
7626,37,Bahia,Vermelho,Rossicley Pereira da Silva,7,Meio-campo,66
7626,37,Bahia,Amarelo,Juninho Capixaba,29,Zagueiro,86
7626,37,Fluminense,Amarelo,Raul Bobadilla,19,Atacante,90+2
7626,37,Fluminense,Amarelo,Yago Rocha,20,Meio-campo,70
7626,37,Fluminense,Amarelo,Luccas Claro,4,Zagueiro,37
7626,37,Fluminense,Vermelho,Manoel Messias Silva Carvalho,26,Zagueiro,66
7626,37,Bahia,Amarelo,Gilberto Oliveira Souza Junior,9,Atacante,73
7626,37,Fluminense,Amarelo,Fred,9,Atacante,72
7626,37,Fluminense,Amarelo,Wellington Aparecido Martins,5,Meio-campo,62
7628,37,Bragantino,Amarelo,Artur Victor Guimaraes,7,Meio-campo,44
7628,37,Atletico-MG,Amarelo,Hulk,7,Atacante,90
7628,37,Bragantino,Amarelo,Helio Junio Nunes de Castro,11,Meio-campo,23
7627,37,Gremio,Amarelo,Pedro Geromel,3,Zagueiro,45+1
7627,37,Gremio,Amarelo,Walter Kannemann,4,Zagueiro,11
7627,37,Corinthians,Amarelo,Roger Guedes,123,Meio-campo,45+1
7627,37,Gremio,Amarelo,Rafinha,13,Zagueiro,15
7629,37,America-MG,Amarelo,Lucas Kal,21,Meio-campo,90+5
7629,37,America-MG,Amarelo,Marlon,66,Zagueiro,84
7631,37,Athletico-PR,Amarelo,Fernando Canesin,55,Meio-campo,75
7631,37,Palmeiras,Amarelo,Matheus Fernandes,38,Meio-campo,45+3
7630,37,Sao Paulo,Amarelo,Liziero,14,Meio-campo,61
7630,37,Sao Paulo,Amarelo,Luciano da Rocha Neves,11,Atacante,1
7630,37,Juventude,Amarelo,William Matheus,66,Zagueiro,41
7630,37,Sao Paulo,Amarelo,Leo Pele,16,Zagueiro,89
7630,37,Sao Paulo,Amarelo,Robert Arboleda,5,Zagueiro,30
7630,37,Juventude,Amarelo,Capixaba,7,Atacante,90
7630,37,Juventude,Amarelo,Rafael Forster,12,Zagueiro,27
7630,37,Sao Paulo,Amarelo,Igor Gomes,26,Meio-campo,78
7632,37,Cuiaba,Amarelo,Paulo Marcos de Jesus Ribeiro,4,Zagueiro,34
7632,37,Fortaleza,Amarelo,Matheus Jussa,16,Meio-campo,44
7632,37,Fortaleza,Amarelo,Ronald,14,Meio-campo,90+1
7632,37,Fortaleza,Amarelo,Marcelo da Conceicao Benevenuto Malaquias,5,Zagueiro,35
7633,37,Internacional,Amarelo,Rodrigo Dourado,13,Meio-campo,90+3
7633,37,Internacional,Amarelo,Carlos Palacios,16,Atacante,70
7633,37,Atletico-GO,Amarelo,Rickson,10,Meio-campo,55
7633,37,Internacional,Amarelo,Taison,10,Meio-campo,88
7633,37,Atletico-GO,Amarelo,Igor Aquino da Silva,17,Zagueiro,89
7634,37,Flamengo,Amarelo,Matheuzinho,34,Zagueiro,36
7634,37,Santos,Amarelo,Raniel,12,Atacante,90+2
7634,37,Santos,Amarelo,Marcos Leonardo Santos Almeida,36,Atacante,60
7634,37,Flamengo,Amarelo,Rodinei de Almeida,20,Zagueiro,72
7634,37,Flamengo,Amarelo,Pedro,21,Atacante,31
7634,37,Santos,Amarelo,Kaiky Fernandes,28,Zagueiro,65
7635,37,Chapecoense,Vermelho,Geuvanio,50,Atacante,9
7635,37,Chapecoense,Amarelo,Rene Junior,23,Meio-campo,7
7635,37,Sport,Amarelo,Rafael Thyere de Albuquerque Marques,15,Zagueiro,86
7635,37,Sport,Amarelo,Marcao,77,Meio-campo,45+3
7635,37,Chapecoense,Amarelo,Moises Ribeiro Santos,5,Meio-campo,57
7635,37,Chapecoense,Amarelo,Mike dos Santos Nenatarvicius,17,Meio-campo,7
7635,37,Sport,Amarelo,Sabino,35,Zagueiro,56
7635,37,Sport,Amarelo,Jose Welison,14,Meio-campo,23
7642,38,Sport,Amarelo,Everton Felipe,97,Meio-campo,15
7642,38,Athletico-PR,Amarelo,Marcio Azevedo,6,Meio-campo,56
7636,38,Fortaleza,Amarelo,Osvaldo Filho,11,Meio-campo,81
7636,38,Fortaleza,Amarelo,Matheus Vargas,96,Meio-campo,43
7636,38,Bahia,Amarelo,German Conti,5,Zagueiro,77
7636,38,Fortaleza,Amarelo,Yago Pikachu,22,Meio-campo,80
7636,38,Fortaleza,Amarelo,Marcelo Boeck,1,Goleiro,20
7636,38,Bahia,Amarelo,Rai Nascimento de Oliveira,18,Meio-campo,28
7637,38,Atletico-GO,Amarelo,Marlon Freitas,8,Meio-campo,74
7637,38,Atletico-GO,Amarelo,Oliveira,3,Zagueiro,52
7637,38,Flamengo,Amarelo,Robert Piris da Motta,26,Meio-campo,33
7637,38,Atletico-GO,Amarelo,Rickson,10,Atacante,73
7637,38,Atletico-GO,Amarelo,Willian Maranhao,5,Meio-campo,18
7637,38,Flamengo,Amarelo,Leo Pereira,4,Zagueiro,15
7638,38,Palmeiras,Amarelo,Gabriel Silva,49,Atacante,76
7638,38,Palmeiras,Amarelo,Vitor Hugo,57,Atacante,55
7639,38,Fluminense,Amarelo,Abel Hernandez,32,Atacante,90+3
7639,38,Fluminense,Amarelo,David Braz,44,Zagueiro,45+2
7639,38,Chapecoense,Amarelo,Ignacio da Silva Oliveira,21,Zagueiro,5
7639,38,Fluminense,Amarelo,Matheus Martins,18,Atacante,49
7639,38,Chapecoense,Amarelo,Ronei Gebing,15,Meio-campo,45+2
7640,38,America-MG,Amarelo,Ze Ricardo,5,Meio-campo,28
7640,38,Sao Paulo,Amarelo,Diego Costa,4,Zagueiro,45+4
7640,38,America-MG,Amarelo,Ricardo Silva,45,Zagueiro,45+5
7640,38,Sao Paulo,Amarelo,Gabriel Neves,15,Meio-campo,78
7641,38,Bragantino,Amarelo,Fabricio Bruno,14,Zagueiro,90+2
7641,38,Bragantino,Amarelo,Jadsom,5,Meio-campo,59
7641,38,Internacional,Amarelo,Yuri Alberto,11,Atacante,69
7641,38,Internacional,Amarelo,Carlos Palacios,16,Meio-campo,45+3
7641,38,Bragantino,Amarelo,Artur Victor Guimaraes,7,Meio-campo,90+3
7641,38,Bragantino,Amarelo,Leo Ortiz,3,Zagueiro,83
7641,38,Internacional,Amarelo,Moises Roberto Barbosa,20,Meio-campo,82
7641,38,Internacional,Amarelo,Victor Cuesta,15,Zagueiro,45+5
7641,38,Internacional,Amarelo,Renzo Saravia,26,Meio-campo,43
7643,38,Juventude,Amarelo,Guilherme Oliveira Santos,33,Zagueiro,84
7643,38,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,4,Zagueiro,40
7643,38,Corinthians,Vermelho,Fagner,23,Zagueiro,90+1
7643,38,Corinthians,Amarelo,Roni,29,Meio-campo,90
7644,38,Gremio,Amarelo,Douglas Costa,10,Meio-campo,42
7644,38,Atletico-MG,Amarelo,Dylan Borrero,30,Meio-campo,62
7644,38,Gremio,Amarelo,Diogo Barbosa,32,Zagueiro,71
7644,38,Gremio,Amarelo,Thiago dos Santos,5,Meio-campo,37
7645,38,Cuiaba,Amarelo,Pepe,8,Meio-campo,81
7645,38,Santos,Amarelo,Vinicius Zanocelo,25,Meio-campo,66
7645,38,Cuiaba,Amarelo,Walter Leandro Capeloza Artune,1,Goleiro,72
7646,1,Fluminense,Amarelo,Manoel Messias Silva Carvalho,26,Zagueiro,48
7647,1,Atletico-GO,Amarelo,Marlon Freitas,8,Meio-campo,69
7647,1,Flamengo,Amarelo,Mario Sergio Santos Costa,31,Atacante,88
7647,1,Atletico-GO,Amarelo,Jorginho,10,Meio-campo,86
7647,1,Atletico-GO,Amarelo,Leo Pereira,11,Meio-campo,16
7647,1,Flamengo,Amarelo,David Luiz,23,Zagueiro,80
7648,1,Ceara,Vermelho,Vinicius,29,Atacante,90+10
7648,1,Palmeiras,Amarelo,Danilo,28,Meio-campo,90+10
7648,1,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,32
7648,1,Ceara,Amarelo,Nino Paraiba,2,Zagueiro,90+10
7648,1,Ceara,Amarelo,Rodrigo Lindoso,19,Meio-campo,90+5
7648,1,Ceara,Amarelo,Erick,11,Atacante,73
7648,1,Ceara,Amarelo,Luiz Otavio,13,Zagueiro,33
7648,1,Ceara,Amarelo,Vinicius,29,Atacante,27
7648,1,Palmeiras,Amarelo,Marcos Rocha,2,Zagueiro,50
7648,1,Palmeiras,Amarelo,Jorge Marco de Oliveira Moraes,6,Zagueiro,20
7648,1,Ceara,Amarelo,Iury Lirio Freitas de Castilho,99,Atacante,90+8
7648,1,Ceara,Amarelo,Geovane,21,Meio-campo,82
7648,1,Ceara,Amarelo,Richard Candido Coelho,25,Meio-campo,63
7648,1,Ceara,Amarelo,Stiven Mendoza,10,Atacante,28
7649,1,Coritiba,Amarelo,Henrique Adriano Buss,3,Zagueiro,43
7649,1,Goias,Amarelo,Renato Junior,19,Atacante,67
7649,1,Goias,Amarelo,Da Silva,3,Zagueiro,24
7649,1,Coritiba,Amarelo,Luciano Castan,4,Zagueiro,81
7649,1,Goias,Amarelo,Luiz Filipe,30,Meio-campo,74
7649,1,Goias,Amarelo,Caio Vinicius da Conceicao,15,Meio-campo,46
7650,1,Corinthians,Amarelo,Raul Gustavo Pereira Bicalho,34,Zagueiro,65
7650,1,Corinthians,Amarelo,Joao Victor da Silva Marcelino,33,Zagueiro,52
7650,1,Botafogo-RJ,Amarelo,Kanu,4,Zagueiro,33
7650,1,Corinthians,Amarelo,Roni,29,Meio-campo,63
7650,1,Corinthians,Amarelo,Joao Pedro Maturano dos Santos,2,Zagueiro,45+3
7651,1,Atletico-MG,Amarelo,Guilherme Arana,13,Zagueiro,62
7651,1,Internacional,Amarelo,Gabriel Mercado,25,Zagueiro,77
7651,1,Internacional,Amarelo,Gabriel Girotto Franco,23,Meio-campo,45
7651,1,Atletico-MG,Amarelo,Nathanael Ananias da Silva,40,Zagueiro,55
7651,1,Internacional,Amarelo,Carlos de Pena,14,Meio-campo,68
7651,1,Internacional,Amarelo,Keiller,12,Goleiro,37
7652,1,Fortaleza,Amarelo,Brayan Ceballos,6,Zagueiro,64
7652,1,Cuiaba,Amarelo,Joao Lucas,2,Zagueiro,90
7652,1,Cuiaba,Amarelo,Alan Empereur,3,Zagueiro,4
7652,1,Fortaleza,Amarelo,Robson Fernandes,7,Atacante,50
7652,1,Cuiaba,Amarelo,Alesson,22,Atacante,86
7653,1,America-MG,Vermelho,Marlon,6,Zagueiro,44
7653,1,Avai,Amarelo,Bruno Cortes,33,Zagueiro,90+6
7653,1,America-MG,Amarelo,Matheus Leonardo Sales Cardoso,40,Atacante,90+4
7653,1,America-MG,Amarelo,Pedrinho,29,Meio-campo,28
